WS,fuel,fcrew,ccrew,depr,total
1388.1891891891892,26806.516273057725,18756.187045445953,13220.507481581019,43406.55508140688,102189.76588149156
1395.195195195195,26806.872775264423,18715.12769466975,13191.561674855546,43319.25278763688,102032.81493242658
1402.2012012012012,26807.41701069686,18674.280174215062,13162.761812837443,43232.57822674801,101877.03722449738
1409.2072072072071,26800.50202028728,18637.354146313544,13136.845617016015,43147.71644110662,101722.41822472346
1416.213213213213,26801.416298665517,18596.903911905552,13108.318952871876,43062.246843758265,101568.88600720122
1423.2192192192192,26802.510006214547,18556.660741149448,13079.935087915417,42977.383669776355,101416.48950505577
1430.2252252252254,26803.78064461416,18516.623021613417,13051.692950878543,42893.120087755226,101265.21670486135
1437.2312312312313,26805.22578583038,18476.789158677217,13023.591481200543,42809.44940019122,101115.05582589936
1444.2372372372372,26806.843069886032,18437.157575256613,12995.629628894461,42726.36503976558,100965.99531380268
1451.2432432432433,26801.128754715417,18401.3360779868,12970.469485910791,42645.04229206872,100817.97661068174
1458.2492492492493,26803.083538920262,18362.083819785243,12942.768998386644,42563.08155513919,100671.01791223134
1465.2552552552554,26805.20348271481,18323.029378506635,12915.205162804303,42481.68826283738,100525.12628686312
1472.2612612612613,26807.4864839657,18284.171242830653,12887.776968824837,42400.856336602126,100380.29103222332
1479.2672672672672,26809.930498413716,18245.507917703002,12860.483416062432,42320.57981115134,100236.5016433305
1486.2732732732732,26740.08893949242,18243.76403521202,12860.483416062432,42249.437439508954,100093.77383027582
1493.279279279279,26742.961665623745,18205.304501143022,12833.3235139619,42170.12790127603,99951.7175820047
1500.2852852852852,26745.985719413507,18167.036645266762,12806.296281677978,42091.3546903487,99810.67333670695
1507.2912912912914,26749.159343005187,18128.959024200543,12779.400747956412,42013.11233140092,99670.63144656306
1514.2972972972973,26752.480826417846,18091.070209770867,12752.635951016793,41935.39544640308,99531.5824336086
1521.3033033033032,26748.71617597309,18056.824198510534,12728.549329610189,41859.38540925086,99393.47511334467
1528.3093093093094,26752.324419226377,18019.289430600915,12702.0293389732,41782.67248592614,99256.31567472662
1535.3153153153153,26756.075446362287,17981.93942739478,12675.637367576996,41706.46958187242,99120.12182320649
1542.3213213213214,26759.967729494456,17944.772817813646,12649.372489189536,41630.77168529702,98984.88472179466
1549.3273273273273,26701.07172488997,17939.751164821915,12646.86522063609,41563.30692108426,98850.99503143223
1556.3333333333333,26698.218283344544,17906.175945678417,12623.233786508208,41489.6608707841,98717.28888631528
1563.3393393393394,26702.595832961244,17869.380513055792,12597.220351052314,41415.29661958292,98584.49331665227
1570.3453453453453,26707.10576671526,17832.76429733298,12571.33128305703,41341.417019942295,98452.61836704756
1577.3513513513515,26711.74680619368,17796.32598616373,12545.565691368945,41268.01751544252,98321.65599916888
1584.3573573573576,26709.51157570974,17763.393053276228,12522.376662241593,41196.287516859564,98191.56880808712
1591.3633633633633,26714.4040048716,17727.288321511278,12496.842324287456,41123.80264868626,98062.33729935659
1598.3693693693692,26719.423737155234,17691.357779834532,12471.428943797255,41051.78479584688,97933.9952566339
1605.3753753753754,26724.56962758572,17655.600166617383,12446.135661947425,40980.22968813754,97806.53514428806
1612.3813813813813,26668.731851096192,17650.8072859649,12443.720560294825,40916.945505667274,97680.20520302319
1619.3873873873874,26667.27781764117,17618.505296798186,12420.96162804002,40847.33727188238,97554.08201436176
1626.3933933933934,26672.83343548773,17583.096774160633,12395.905999406643,40776.975133531974,97428.81134258698
1633.3993993993993,26678.508296927233,17547.85735204198,12370.967941313764,40707.05865907019,97304.39224935317
1640.4054054054054,26684.301444435696,17512.785820802073,12346.146626869331,40637.58393583263,97180.81782793973
1647.4114114114113,26683.39543940155,17481.08946956988,12323.805935726083,40569.72617286946,97058.01701756698
1654.4174174174175,26689.41268400867,17446.3327262092,12299.203304637535,40501.09072421001,96936.03943906541
1661.4234234234236,26635.901447165754,17441.70103992807,12296.850960014299,40440.87129112722,96815.32473823536
1668.4294294294293,26642.176388056232,17407.132119055626,12272.374992205247,40372.94371688345,96694.62721620055
1675.4354354354355,26641.847354162554,17375.885412996013,12250.34046203382,40306.618488050604,96574.691717243
1682.4414414414416,26648.33383240564,17341.624446859383,12226.078663051161,40239.49976143574,96455.53670375192
1689.4474474474475,26654.930209138187,17307.524391510357,12201.928899562125,40172.796838769966,96337.18033898063
1696.4534534534534,26661.635747772667,17273.58411814074,12177.89039609393,40106.50627014525,96219.61653215258
1703.4594594594594,26661.8032293236,17242.913347294107,12156.254386650528,40041.804369423386,96102.77533269161
1710.4654654654653,26610.3566483261,17238.431449295655,12153.962384326518,39984.32918380496,95987.07966575323
1717.4714714714714,26617.38257139722,17204.812591293165,12130.144103010127,39919.06295688798,95871.40222258848
