WS,fuel,fcrew,ccrew,depr,total
1297.111111111111,59828.14071607685,17836.46767370311,12113.16836803621,59477.6035548827,149255.38031269886
1304.117117117117,59257.1681890501,17782.609992715137,12084.7430928704,58997.618954909856,148122.14022954548
1311.1231231231232,58697.903545346664,17729.389260366795,12056.54923825171,58525.75895462843,147009.6009985936
1318.129129129129,58150.00230818764,17676.791610582008,12028.583687528328,58061.82289144709,145917.20049774507
1325.1351351351352,57613.129409277986,17624.803529795143,12000.843382427947,57605.61313676495,144844.38945826603
1332.1411411411411,57086.96372763634,17573.411972011676,11973.325321660346,57156.939700903764,143790.64072221215
1339.147147147147,56571.19616983147,17522.604305597626,11946.026559560618,56715.61871009795,142755.44574508767
1346.1531531531532,56065.52912470176,17472.368296039214,11918.944204771658,56281.472165017876,141738.31379053052
1353.1591591591593,55569.6759468904,17422.69208957425,11892.075418964541,55854.32771051214,140738.77116594132
1360.1651651651653,55083.36046746481,17373.56419764417,11865.417415595595,55434.01841597222,139756.3604966768
1367.1711711711712,54606.317533774585,17324.973508182185,11838.967458698826,55020.38355485033,138790.64205550592
1374.177177177177,54138.28842911921,17276.909164048247,11812.722861712595,54613.2643286028,137841.18478348287
1381.183183183183,53679.026870672125,17229.360716279858,11786.680986339361,54212.50998473968,136907.578558031
1388.1891891891892,53228.29418644,17182.31799639454,11760.839241437405,53817.97328585566,135989.4247101276
1395.195195195195,52785.86008770222,17135.771134124636,11735.195081943493,53429.51146207882,135086.33776584917
1402.2012012012012,52351.5023116877,17089.710545890237,11709.74600782546,53046.98604444471,134197.9449098481
1409.2072072072071,51925.006282048904,17044.126923816977,11684.489563063706,52670.262705604946,133323.88547453453
1416.213213213213,51506.16478612073,16999.011225268663,11659.423334660712,52299.21110749715,132463.81045354725
1423.2192192192192,51094.777668022434,16954.35466286656,11634.544951677668,51933.70475562986,131617.38203819652
1430.2252252252254,50690.650588198085,16910.14867043943,11609.852084297265,51573.619888682595,130784.27123161737
1437.2312312312313,50293.598643273755,16866.384994745054,11585.342442911935,51218.83933149973,129964.16541243048
1444.2372372372372,49903.4400874764,16823.05553123679,11561.013777236627,50869.24622207018,129156.75561801999
1451.2432432432433,49520.00021155198,16780.15242263912,11536.863875445402,50524.72810556502,128361.74461520152
1458.2492492492493,49143.110036804384,16737.668023453978,11512.890563331048,50185.1757302507,127578.84435384012
1465.2552552552554,48772.606086479485,16695.594892398698,11489.091703487044,49850.482935165746,126807.77561753098
1472.2612612612613,48408.33016782544,16653.925785176052,11465.465194511158,49520.54654245105,126048.2676899637
1479.2672672672672,48050.12916425949,16612.653647559157,11442.008970229945,49195.26625411216,125300.05803616074
1486.2732732732732,47697.85483710662,16571.771608775307,11418.720998943612,48874.54455300341,124562.89199782896
1493.279279279279,47351.363636409544,16531.27297517357,11395.599282690546,48558.28660783758,123836.52250211124
1500.2852852852852,47010.51652033267,16491.15122416168,11372.641856530892,48246.40018203045,123120.7097830557
1507.2912912912914,46675.17967744619,16451.40002143088,11349.846787848655,47938.796501517805,122415.22298824353
1514.2972972972973,46345.22069863444,16412.013121081796,11327.212175671746,47635.38626244157,121719.83225782955
1521.3033033033032,46020.514050093974,16372.984505254699,11304.736150009365,47336.085552106655,121034.3202574647
1528.3093093093094,45700.937072443376,16334.308279870156,11282.416871206331,47040.811670970215,120358.47389449007
1535.3153153153153,45386.370825773956,16295.97869519095,11260.252529313717,46749.48411015178,119692.08616043041
1542.3213213213214,45076.699952109804,16257.990141117698,11238.241343475382,46462.02447985374,119034.95591655662
1549.3273273273273,44771.81254383322,16220.337142674056,11216.381561329903,46178.35644054991,118386.8876883871
1556.3333333333333,44471.60001778327,16183.01435567272,11194.67145842748,45898.40563682153,117747.69146870499
1563.3393393393394,44175.95699474469,16146.016562553481,11173.109337661306,45622.099633720725,117117.18252868019
1570.3453453453453,43884.78118406645,16109.338668385466,11151.693528713082,45349.36785555302,116495.18123671802
1577.3513513513515,43597.97327315697,16072.97569702577,11130.422387512164,45080.141526970125,115881.51288466503
1584.3573573573576,43315.43682162351,16036.922787427278,11109.294295707981,44814.35361627509,115276.00752103387
1591.3633633633633,43037.07815983032,16001.175190088961,11088.30766015541,44551.9387808428,114678.49979091749
1598.3693693693692,42762.80629166502,15965.72826364194,11067.460912412611,44292.8333145646,114088.82878228418
1605.3753753753754,42492.53198490981,15930.577450663155,11046.752508251053,44036.974182974234,113506.83612679824
1612.3813813813813,42226.171013111016,15895.7183598119,11026.180927177385,43784.302702362394,112932.3730024627
1619.3873873873874,41963.6389687029,15861.146632163083,11005.744671966726,43534.75878875326,112365.28906158597
1626.3933933933934,41704.85465526786,15826.858027260292,10985.442268207198,43288.28479464809,111805.43974538344
1633.3993993993993,41449.73912018717,15792.848397542062,10965.272263855233,43044.82447372021,111252.68425530469
1640.4054054054054,41198.21557882094,15759.11368562482,10945.233228801479,42804.322938735124,110706.88543198237
1647.4114114114113,40950.209341700436,15725.649921684582,10925.323754446898,42566.726620968664,110167.90963880057
1654.4174174174175,40705.64774459626,15692.453220933425,10905.542453288877,42331.983231063205,109635.62664988177
1661.4234234234236,40464.46008133149,15659.519781186402,10885.88795851701,42100.04172126122,109109.90954229613
1668.4294294294293,40226.57753921732,15626.845880515239,10866.358923618285,41870.85224896235,108590.6345923132
1675.4354354354355,39991.93313699314,15594.427874985053,10846.954021991456,41644.366141548824,108077.68117551846
1682.4414414414416,39760.461665160175,15562.262196470589,10827.671946570317,41420.53586242932,107570.93167063041
1689.4474474474475,39532.09962860297,15530.345350548745,10808.511409455663,41199.31497825234,107070.27136685971
1696.4534534534534,39306.7851913981,15498.673914464107,10789.471141555649,40980.65812724243,106575.58837466029
1703.4594594594594,39084.45812371449,15467.244535164582,10770.549892234403,40764.520988615346,106086.77353972882
1710.4654654654653,38865.059750714354,15436.053927404184,10751.746428968598,40550.86025302886,105603.720360116
1717.4714714714714,38648.53290336902,15405.09887191028,10733.0595370118,40339.63359403014,105126.32490632124
1724.4774774774774,38434.82187110705,15374.376213612733,10714.488019066403,40130.79964045986,104654.48574424605
1731.4834834834835,38223.87307783423,15343.882878291271,10696.030694962896,39924.31880222938,104188.10545331778
1738.4894894894896,38015.63210255064,15313.615796233104,10677.686401346347,39720.14977902898,103727.08407915907
1745.4954954954953,37810.048117305254,15283.572014634947,10659.45399136983,39518.25482109752,103271.32894440755
1752.5015015015017,37607.07080553059,15253.748618672551,10641.332334394663,39318.59612006639,102820.74787866419
